customer_id,name,email,city,signup_date,segment
CUST0059,Aadhya Kulkarni,Aadhya.Kulkarni565@Hotmail.Com,Kolkata,2026-05-26,Consumer
CUST0060,Aarav Das,Aarav.Das399@Hotmail.Com,Mumbai,2025-08-02,Corporate
CUST0061,Aadhya Choudhury,Aadhya.Choudhury775@Foodie.Io,Jaipur,2024-11-18,Consumer
CUST0062,Saanvi Kulkarni,Saanvi.Kulkarni694@Foodie.Io,Kolkata,2026-02-09,Corporate
CUST0063,Saanvi Das,Saanvi.Das587@Foodie.Io,Mumbai,2026-05-04,Home Office
CUST0064,Krishna Iyer,Krishna.Iyer345@Yahoo.Com,Pune,2025-08-28,Corporate
CUST0065,Aadhya Rao,Aadhya.Rao864@Gmail.Com,Pune,2026-07-09,Home Office
CUST0066,Aditya Verma,Aditya.Verma782@Gmail.Com,Hyderabad,2026-01-05,Consumer
CUST0067,Vihaan Das,Vihaan.Das980@Yahoo.Com,Pune,2025-11-08,Corporate
CUST0068,Vihaan Nair,Vihaan.Nair997@Outlook.Com,Delhi,2024-12-13,Consumer
CUST0069,Saanvi Iyer,Saanvi.Iyer974@Foodie.Io,Hyderabad,2026-05-12,Home Office
CUST0070,Ishaan Sen,Ishaan.Sen834@Gmail.Com,Mumbai,2025-08-07,Home Office
CUST0071,Ananya Sharma,cust0071@example.com,Pune,2026-04-11,Corporate
CUST0072,Arjun Chawla,Arjun.Chawla190@Foodie.Io,Jaipur,2024-09-30,Corporate
CUST0073,Pari Chawla,Pari.Chawla855@Foodie.Io,Ahmedabad,2025-09-01,Consumer
CUST0074,Ayaan Bhat,Ayaan.Bhat593@Techcorp.Com,Kolkata,2025-08-18,Consumer
CUST0075,Diya Rao,Diya.Rao358@Outlook.Com,Ahmedabad,2025-01-05,Consumer
CUST0076,Aadhya Kapoor,Aadhya.Kapoor578@Yahoo.Com,Pune,2024-10-05,Home Office
CUST0077,Ayaan Iyer,cust0077@example.com,Ahmedabad,2024-09-17,Home Office
CUST0078,Angel Kulkarni,Angel.Kulkarni370@Foodie.Io,Pune,2025-10-24,Corporate
CUST0079,Vihaan Choudhury,Vihaan.Choudhury983@Foodie.Io,Bangalore,2026-01-13,Consumer
CUST0080,Navya Sen,Navya.Sen299@Gmail.Com,Hyderabad,2025-09-28,Consumer
CUST0081,Arjun Rao,Arjun.Rao56@Gmail.Com,Jaipur,2025-10-02,Home Office
CUST0082,Vihaan Sharma,Vihaan.Sharma597@Outlook.Com,Pune,2025-03-25,Corporate
CUST0083,Anika Mehta,Anika.Mehta851@Gmail.Com,Kolkata,2025-03-12,Consumer
CUST0084,Myra Singh,Myra.Singh97@Yahoo.Com,Delhi,2025-01-03,Corporate
CUST0085,Navya Iyer,Navya.Iyer471@Hotmail.Com,Ahmedabad,2024-12-03,Corporate
CUST0086,Vihaan Patel,Vihaan.Patel650@Yahoo.Com,Ahmedabad,2024-09-20,Consumer
CUST0087,Aarav Chawla,Aarav.Chawla471@Foodie.Io,Pune,2025-10-03,Consumer
CUST0088,Pari Gupta,Pari.Gupta713@Yahoo.Com,Ahmedabad,2024-10-26,Home Office
CUST0089,Angel Reddy,Angel.Reddy673@Yahoo.Com,Ahmedabad,2026-03-05,Consumer
CUST0090,Myra Singh,Myra.Singh459@Gmail.Com,Pune,2025-09-20,Home Office
CUST0091,Pari Gupta,Pari.Gupta622@Gmail.Com,Kolkata,2025-09-01,Home Office
CUST0092,Myra Das,Myra.Das983@Gmail.Com,Ahmedabad,2024-12-15,Consumer
CUST0093,Pari Rao,Pari.Rao195@Techcorp.Com,Kolkata,2024-10-16,Corporate
CUST0094,Ananya Mehta,Ananya.Mehta888@Yahoo.Com,Chennai,2025-06-02,Home Office
CUST0095,Angel Verma,Angel.Verma475@Gmail.Com,Chennai,2025-11-12,Corporate
CUST0096,Aarav Choudhury,Aarav.Choudhury483@Hotmail.Com,Mumbai,2026-01-17,Home Office
CUST0097,Vivaan Patel,cust0097@example.com,Unknown City,2025-10-07,Corporate
CUST0098,Riya Reddy,Riya.Reddy736@Yahoo.Com,Ahmedabad,2025-01-10,Consumer
CUST0099,Vihaan Bhat,Vihaan.Bhat979@Gmail.Com,Bangalore,2025-03-05,Home Office
CUST0100,Anika Kapoor,Anika.Kapoor259@Hotmail.Com,Jaipur,2026-03-02,Corporate
CUST0101,Arjun Gupta,Arjun.Gupta292@Hotmail.Com,Chennai,2025-02-24,Corporate
CUST0102,Myra Das,cust0102@example.com,Bangalore,2025-04-27,Home Office
CUST0103,Saanvi Bhat,Saanvi.Bhat965@Outlook.Com,Hyderabad,2025-11-26,Home Office
CUST0104,Ananya Kapoor,Ananya.Kapoor732@Hotmail.Com,Kolkata,2024-09-17,Home Office
CUST0105,Navya Das,no_email@example.com,Pune,2026-04-17,Home Office
CUST0106,Arjun Gupta,Arjun.Gupta490@Outlook.Com,Chennai,2024-10-28,Home Office
CUST0107,Angel Iyer,Angel.Iyer987@Outlook.Com,Pune,2025-01-20,Consumer
CUST0108,Ishaan Reddy,Ishaan.Reddy774@Gmail.Com,Kolkata,2026-04-19,Home Office
CUST0109,Ishaan Sharma,Ishaan.Sharma57@Outlook.Com,Mumbai,2025-10-01,Corporate
CUST0110,Myra Nair,Myra.Nair184@Yahoo.Com,Delhi,2024-11-11,Corporate
CUST0111,Arjun Reddy,Arjun.Reddy482@Foodie.Io,Ahmedabad,2025-04-14,Corporate
CUST0112,Ishaan Choudhury,Ishaan.Choudhury171@Gmail.Com,Pune,2025-08-09,Home Office
CUST0113,Pari Singh,Pari.Singh213@Hotmail.Com,Pune,2026-04-10,Consumer
CUST0114,Ishaan Sharma,Ishaan.Sharma859@Foodie.Io,Kolkata,2025-10-20,Consumer
CUST0115,Vivaan Sen,Vivaan.Sen773@Hotmail.Com,Ahmedabad,2025-12-05,Home Office
CUST0116,Unknown Customer,Krishna.Joshi653@Gmail.Com,Mumbai,2025-09-15,Corporate
CUST0117,Ishaan Kulkarni,Ishaan.Kulkarni775@Hotmail.Com,Bangalore,2026-01-04,Consumer
CUST0118,Navya Rao,Navya.Rao860@Yahoo.Com,Ahmedabad,2025-03-22,Corporate
CUST0119,Aditya Joshi,Aditya.Joshi782@Yahoo.Com,Kolkata,2025-01-04,Corporate
CUST0120,Vihaan Bhat,Vihaan.Bhat387@Foodie.Io,Ahmedabad,2024-12-07,Corporate
CUST0121,Ayaan Kapoor,Ayaan.Kapoor35@Techcorp.Com,Jaipur,2025-08-27,Home Office
CUST0122,Ishaan Chawla,Ishaan.Chawla129@Yahoo.Com,Mumbai,2026-06-20,Corporate
CUST0123,Angel Joshi,Angel.Joshi407@Hotmail.Com,Chennai,2024-09-10,Home Office
CUST0124,Arjun Chawla,Arjun.Chawla680@Gmail.Com,Pune,2024-11-05,Corporate
CUST0125,Reyansh Bhat,Reyansh.Bhat465@Yahoo.Com,Chennai,2026-04-18,Home Office
CUST0126,Vivaan Iyer,Vivaan.Iyer292@Yahoo.Com,Delhi,2025-04-19,Consumer
CUST0127,Aarav Verma,Aarav.Verma815@Outlook.Com,Hyderabad,2026-03-22,Home Office
CUST0128,Unknown Customer,Myra.Patel842@Yahoo.Com,Chennai,2026-02-27,Home Office
CUST0129,Arjun Choudhury,Arjun.Choudhury266@Yahoo.Com,Delhi,2024-09-20,Consumer
CUST0130,Myra Kulkarni,Myra.Kulkarni26@Yahoo.Com,Ahmedabad,2026-06-05,Consumer
CUST0131,Anika Bhat,Anika.Bhat806@Outlook.Com,Jaipur,2024-11-28,Consumer
CUST0132,Navya Singh,Navya.Singh479@Foodie.Io,Mumbai,2026-05-27,Corporate
CUST0133,Pari Gupta,Pari.Gupta930@Gmail.Com,Chennai,2024-11-13,Consumer
CUST0134,Angel Kulkarni,Angel.Kulkarni400@Techcorp.Com,Jaipur,2025-09-30,Corporate
CUST0135,Vihaan Choudhury,Vihaan.Choudhury748@Yahoo.Com,Kolkata,2025-04-22,Consumer
CUST0136,Vihaan Kulkarni,Vihaan.Kulkarni447@Outlook.Com,Ahmedabad,2025-07-10,Consumer
CUST0137,Aditya Gupta,Aditya.Gupta452@Gmail.Com,Chennai,2026-03-17,Home Office
CUST0138,Vihaan Chawla,Vihaan.Chawla372@Foodie.Io,Kolkata,2026-06-06,Corporate
CUST0139,Reyansh Joshi,Reyansh.Joshi682@Hotmail.Com,Hyderabad,2026-04-09,Corporate
CUST0140,Myra Reddy,Myra.Reddy836@Hotmail.Com,Jaipur,2024-10-30,Home Office
CUST0141,Unknown Customer,Krishna.Sharma194@Outlook.Com,Ahmedabad,2025-08-15,Corporate
CUST0142,Saanvi Gupta,Saanvi.Gupta155@Foodie.Io,Mumbai,2026-04-26,Home Office
CUST0143,Sai Deshmukh,Sai.Deshmukh329@Foodie.Io,Chennai,2024-12-24,Home Office
CUST0144,Riya Verma,Riya.Verma700@Gmail.Com,Ahmedabad,2025-05-01,Home Office
CUST0145,Reyansh Saxena,Reyansh.Saxena126@Outlook.Com,Kolkata,2026-04-06,Corporate
CUST0146,Ishaan Verma,Ishaan.Verma235@Hotmail.Com,Mumbai,2026-07-21,Consumer
CUST0147,Krishna Singh,Krishna.Singh345@Gmail.Com,Mumbai,2025-03-06,Home Office
CUST0148,Ayaan Saxena,Ayaan.Saxena582@Foodie.Io,Unknown City,2026-05-16,Corporate
CUST0149,Aditya Kulkarni,Aditya.Kulkarni599@Hotmail.Com,Kolkata,2024-10-11,Corporate
CUST0150,Sai Sen,Sai.Sen481@Foodie.Io,Chennai,2026-04-29,Corporate
CUST0151,Navya Gupta,Navya.Gupta415@Outlook.Com,Chennai,2025-12-14,Corporate
CUST0152,Navya Saxena,Navya.Saxena208@Outlook.Com,Chennai,2024-10-06,Consumer
CUST0153,Riya Joshi,Riya.Joshi788@Foodie.Io,Delhi,2026-01-28,Home Office
CUST0154,Pari Das,Pari.Das668@Foodie.Io,Chennai,2024-10-24,Corporate
CUST0155,Ishaan Rao,Ishaan.Rao615@Gmail.Com,Chennai,2025-02-24,Consumer
CUST0156,Ishaan Gupta,Ishaan.Gupta670@Gmail.Com,Jaipur,2025-06-30,Corporate
CUST0157,Vivaan Bhat,Vivaan.Bhat940@Techcorp.Com,Hyderabad,2025-09-02,Home Office
CUST0158,Unknown Customer,Vihaan.Kulkarni741@Gmail.Com,Jaipur,2024-10-05,Consumer
CUST0159,Navya Saxena,Navya.Saxena634@Yahoo.Com,Chennai,2025-07-12,Corporate
CUST0160,Vivaan Kulkarni,Vivaan.Kulkarni77@Outlook.Com,Delhi,2025-01-03,Home Office
CUST0161,Riya Joshi,Riya.Joshi351@Gmail.Com,Bangalore,2025-08-04,Corporate
CUST0162,Riya Gupta,Riya.Gupta327@Techcorp.Com,Kolkata,2024-10-08,Corporate
CUST0163,Unknown Customer,Navya.Gupta671@Foodie.Io,Kolkata,2025-02-23,Corporate
CUST0164,Ananya Kapoor,Ananya.Kapoor206@Yahoo.Com,Bangalore,2026-02-20,Consumer
CUST0165,Angel Saxena,Angel.Saxena48@Foodie.Io,Chennai,2024-11-03,Consumer
CUST0166,Riya Nair,Riya.Nair748@Hotmail.Com,Mumbai,2025-06-03,Corporate
CUST0167,Ishaan Bhat,Ishaan.Bhat249@Techcorp.Com,Hyderabad,2025-09-15,Corporate
CUST0168,Myra Bhat,Myra.Bhat482@Outlook.Com,Kolkata,2025-03-01,Home Office
CUST0169,Riya Joshi,Riya.Joshi903@Outlook.Com,Mumbai,2024-10-10,Corporate
CUST0170,Navya Mehta,Navya.Mehta301@Gmail.Com,Bangalore,2025-10-22,Corporate
CUST0171,Ayaan Bhat,Ayaan.Bhat915@Outlook.Com,Mumbai,2025-05-30,Consumer
CUST0172,Aditya Deshmukh,Aditya.Deshmukh239@Gmail.Com,Chennai,2026-04-18,Home Office
CUST0173,Unknown Customer,Ishaan.Kapoor722@Yahoo.Com,Pune,2025-04-25,Home Office
CUST0174,Arjun Choudhury,Arjun.Choudhury972@Foodie.Io,Jaipur,2025-05-21,Consumer
CUST0175,Ayaan Chawla,Ayaan.Chawla664@Techcorp.Com,Pune,2026-05-25,Consumer
CUST0176,Unknown Customer,Navya.Das257@Foodie.Io,Bangalore,2025-10-03,Corporate
CUST0177,Sai Gupta,Sai.Gupta546@Outlook.Com,Delhi,2025-02-05,Home Office
CUST0178,Saanvi Kapoor,Saanvi.Kapoor54@Foodie.Io,Kolkata,2025-07-11,Corporate
CUST0179,Ayaan Mehta,Ayaan.Mehta800@Techcorp.Com,Chennai,2026-03-14,Consumer
CUST0180,Pari Kapoor,Pari.Kapoor656@Yahoo.Com,Bangalore,2026-05-25,Home Office
CUST0181,Vivaan Patel,Vivaan.Patel917@Gmail.Com,Chennai,2025-09-14,Home Office
CUST0182,Vivaan Patel,Vivaan.Patel302@Outlook.Com,Mumbai,2024-09-25,Corporate
CUST0183,Saanvi Bhat,Saanvi.Bhat926@Hotmail.Com,Chennai,2026-01-18,Corporate
CUST0184,Krishna Gupta,Krishna.Gupta754@Hotmail.Com,Delhi,2025-05-14,Home Office
CUST0185,Vihaan Gupta,Vihaan.Gupta345@Foodie.Io,Ahmedabad,2025-09-18,Corporate
CUST0186,Diya Bhat,Diya.Bhat53@Foodie.Io,Chennai,2024-11-06,Corporate
CUST0187,Aditya Iyer,Aditya.Iyer382@Techcorp.Com,Bangalore,2026-06-27,Consumer
CUST0188,Arjun Gupta,no_email@example.com,Chennai,2025-07-23,Corporate
CUST0189,Pari Deshmukh,Pari.Deshmukh390@Hotmail.Com,Delhi,2024-12-18,Consumer
CUST0190,Ayaan Mehta,Ayaan.Mehta36@Foodie.Io,Bangalore,2025-03-04,Home Office
CUST0191,Krishna Bhat,Krishna.Bhat229@Techcorp.Com,Ahmedabad,2025-03-13,Consumer
CUST0192,Pari Gupta,Pari.Gupta839@Foodie.Io,Chennai,2024-09-13,Corporate
CUST0193,Ishaan Nair,Ishaan.Nair738@Foodie.Io,Bangalore,2025-07-23,Home Office
CUST0194,Ayaan Kapoor,Ayaan.Kapoor36@Outlook.Com,Jaipur,2024-12-19,Corporate
CUST0195,Aditya Gupta,Aditya.Gupta326@Hotmail.Com,Pune,2025-02-05,Corporate
CUST0196,Ananya Gupta,Ananya.Gupta470@Hotmail.Com,Jaipur,2025-08-10,Consumer
CUST0197,Sai Joshi,Sai.Joshi453@Techcorp.Com,Mumbai,2026-03-23,Home Office
CUST0198,Ayaan Deshmukh,Ayaan.Deshmukh980@Techcorp.Com,Ahmedabad,2026-05-09,Corporate
CUST0199,Ishaan Sen,Ishaan.Sen556@Gmail.Com,Jaipur,2024-10-10,Consumer
CUST0200,Unknown Customer,Riya.Sen355@Techcorp.Com,Mumbai,2026-06-29,Consumer
CUST0201,Reyansh Das,Reyansh.Das436@Techcorp.Com,Mumbai,2025-03-06,Home Office
CUST0202,Ayaan Iyer,Ayaan.Iyer314@Hotmail.Com,Delhi,2026-05-28,Consumer
CUST0203,Riya Joshi,Riya.Joshi330@Foodie.Io,Chennai,2025-08-09,Corporate
CUST0204,Ananya Reddy,Ananya.Reddy487@Gmail.Com,Ahmedabad,2025-04-24,Consumer
CUST0205,Riya Chawla,Riya.Chawla264@Yahoo.Com,Chennai,2024-12-14,Home Office
CUST0206,Navya Bhat,Navya.Bhat520@Outlook.Com,Pune,2026-07-05,Consumer
CUST0207,Reyansh Das,Reyansh.Das371@Gmail.Com,Mumbai,2025-10-13,Corporate
CUST0208,Ishaan Choudhury,Ishaan.Choudhury18@Gmail.Com,Kolkata,2026-03-13,Corporate
CUST0209,Saanvi Verma,Saanvi.Verma593@Techcorp.Com,Hyderabad,2025-07-22,Home Office
CUST0210,Angel Rao,Angel.Rao855@Techcorp.Com,Delhi,2026-03-19,Consumer
CUST0211,Unknown Customer,no_email@example.com,Jaipur,2025-06-12,Home Office
CUST0212,Anika Saxena,Anika.Saxena477@Yahoo.Com,Jaipur,2026-03-07,Corporate
CUST0213,Riya Singh,Riya.Singh617@Outlook.Com,Jaipur,2025-02-22,Home Office
CUST0214,Aarav Deshmukh,Aarav.Deshmukh349@Foodie.Io,Delhi,2025-05-28,Home Office
CUST0215,Aarav Sen,Aarav.Sen495@Outlook.Com,Hyderabad,2026-06-06,Home Office
CUST0216,Saanvi Joshi,Saanvi.Joshi851@Foodie.Io,Unknown City,2026-06-26,Home Office
CUST0217,Ananya Chawla,Ananya.Chawla165@Hotmail.Com,Hyderabad,2025-06-03,Home Office
CUST0218,Vivaan Joshi,Vivaan.Joshi541@Yahoo.Com,Jaipur,2025-08-30,Home Office
CUST0219,Pari Choudhury,Pari.Choudhury360@Techcorp.Com,Chennai,2024-10-08,Home Office
CUST0220,Krishna Choudhury,Krishna.Choudhury315@Yahoo.Com,Ahmedabad,2025-10-06,Home Office
CUST0221,Diya Choudhury,Diya.Choudhury966@Foodie.Io,Ahmedabad,2025-10-07,Consumer
CUST0222,Saanvi Deshmukh,Saanvi.Deshmukh987@Yahoo.Com,Ahmedabad,2026-06-15,Corporate
CUST0223,Krishna Kapoor,Krishna.Kapoor229@Yahoo.Com,Jaipur,2025-10-24,Home Office
CUST0224,Myra Reddy,Myra.Reddy258@Gmail.Com,Jaipur,2025-12-09,Home Office
CUST0225,Anika Mehta,Anika.Mehta707@Yahoo.Com,Mumbai,2025-01-11,Consumer
CUST0226,Anika Patel,Anika.Patel784@Outlook.Com,Chennai,2025-10-09,Home Office
CUST0227,Ayaan Choudhury,Ayaan.Choudhury766@Foodie.Io,Mumbai,2026-01-30,Corporate
CUST0228,Saanvi Kapoor,Saanvi.Kapoor200@Foodie.Io,Ahmedabad,2026-06-20,Consumer
CUST0229,Ananya Singh,Ananya.Singh475@Foodie.Io,Jaipur,2025-02-07,Corporate
CUST0230,Krishna Patel,Krishna.Patel838@Gmail.Com,Chennai,2026-02-12,Home Office
CUST0231,Ananya Singh,Ananya.Singh591@Foodie.Io,Hyderabad,2026-01-30,Home Office
CUST0232,Navya Kulkarni,Navya.Kulkarni98@Hotmail.Com,Unknown City,2026-01-20,Consumer
CUST0233,Saanvi Reddy,no_email@example.com,Chennai,2025-09-22,Home Office
CUST0234,Ayaan Verma,Ayaan.Verma693@Gmail.Com,Pune,2025-09-17,Consumer
CUST0235,Ishaan Mehta,Ishaan.Mehta664@Outlook.Com,Chennai,2024-11-06,Consumer
CUST0236,Riya Deshmukh,Riya.Deshmukh435@Foodie.Io,Jaipur,2025-04-02,Home Office
CUST0237,Riya Gupta,Riya.Gupta548@Hotmail.Com,Jaipur,2025-07-23,Consumer
CUST0238,Navya Patel,Navya.Patel596@Techcorp.Com,Bangalore,2026-02-10,Corporate
CUST0239,Myra Kapoor,Myra.Kapoor103@Techcorp.Com,Pune,2026-06-02,Corporate
CUST0240,Angel Bhat,Angel.Bhat698@Outlook.Com,Mumbai,2025-06-18,Corporate
CUST0241,Vivaan Chawla,Vivaan.Chawla362@Foodie.Io,Delhi,2025-01-20,Consumer
CUST0242,Vivaan Singh,Vivaan.Singh428@Yahoo.Com,Bangalore,2024-10-10,Home Office
CUST0243,Saanvi Bhat,Saanvi.Bhat900@Hotmail.Com,Kolkata,2026-05-07,Home Office
CUST0244,Diya Mehta,Diya.Mehta192@Techcorp.Com,Unknown City,2025-02-02,Consumer
CUST0245,Aarav Singh,Aarav.Singh484@Foodie.Io,Jaipur,2025-05-20,Home Office
CUST0246,Arjun Rao,Arjun.Rao203@Foodie.Io,Delhi,2026-06-26,Home Office
CUST0247,Aarav Reddy,Aarav.Reddy221@Gmail.Com,Delhi,2024-11-27,Consumer
CUST0248,Ayaan Verma,Ayaan.Verma421@Hotmail.Com,Hyderabad,2025-01-22,Consumer
CUST0249,Ishaan Reddy,Ishaan.Reddy845@Foodie.Io,Chennai,2024-12-14,Home Office
CUST0250,Arjun Saxena,Arjun.Saxena236@Hotmail.Com,Ahmedabad,2025-10-20,Consumer
CUST0251,Sai Chawla,Sai.Chawla579@Hotmail.Com,Mumbai,2025-08-10,Home Office
CUST0252,Aadhya Chawla,Aadhya.Chawla162@Outlook.Com,Kolkata,2026-01-21,Home Office
CUST0253,Arjun Bhat,Arjun.Bhat946@Gmail.Com,Jaipur,2025-06-01,Corporate
CUST0254,Reyansh Kulkarni,Reyansh.Kulkarni672@Gmail.Com,Pune,2025-07-14,Consumer
CUST0255,Saanvi Sen,Saanvi.Sen627@Gmail.Com,Delhi,2026-01-17,Home Office
CUST0256,Ananya Singh,Ananya.Singh989@Gmail.Com,Hyderabad,2026-01-15,Home Office
CUST0257,Ayaan Sen,Ayaan.Sen730@Yahoo.Com,Kolkata,2025-11-25,Home Office
CUST0258,Diya Singh,Diya.Singh277@Outlook.Com,Jaipur,2025-03-06,Corporate
CUST0259,Ananya Patel,Ananya.Patel389@Outlook.Com,Unknown City,2026-06-12,Home Office
CUST0260,Angel Das,Angel.Das603@Foodie.Io,Kolkata,2025-09-29,Consumer
CUST0261,Ayaan Kapoor,cust0261@example.com,Chennai,2025-11-07,Corporate
CUST0262,Sai Deshmukh,Sai.Deshmukh183@Yahoo.Com,Jaipur,2025-03-15,Consumer
CUST0263,Vivaan Saxena,Vivaan.Saxena44@Gmail.Com,Mumbai,2026-07-22,Corporate
CUST0264,Arjun Sharma,Arjun.Sharma233@Techcorp.Com,Pune,2025-07-11,Consumer
CUST0265,Unknown Customer,Anika.Kapoor26@Gmail.Com,Jaipur,2025-01-10,Corporate
CUST0266,Ishaan Sharma,Ishaan.Sharma524@Foodie.Io,Kolkata,2026-01-26,Consumer
CUST0267,Riya Saxena,Riya.Saxena268@Outlook.Com,Ahmedabad,2025-06-17,Consumer
CUST0268,Ayaan Singh,Ayaan.Singh710@Gmail.Com,Mumbai,2026-04-24,Corporate
CUST0269,Aarav Nair,Aarav.Nair94@Hotmail.Com,Kolkata,2024-10-06,Corporate
